icao,iata,synop,name,state,country,lat,lon,elev,priority,srcid
KBOI,BOI,72681,Boise,ID,US,43.58,-116.22,875,0,kboi
KBOS,BOS,72509,Boston/Logan Intl,MA,US,42.38,-71.03,6,0,kbos
KBPI,BPI,72671,Big Piney,WY,US,42.58,-110.1,2117,6,kbpi
KBPT,BPT,72241,Beaumont/Port Arthur,TX,US,29.95,-94.02,5,6,kbpt
KBQK,BQK,,Brunswick,GA,US,31.15,-81.47,8,7,kbqk
KBRD,BRD,,Brainerd,MN,US,46.4,-94.13,372,4,kbrd
KBRL,BRL,,Burlington,IA,US,40.79,-91.12,211,6,kbrl
KBRO,BRO,72250,Brownsville Intl,TX,US,25.9,-97.43,7,0,kbro
KBTL,BTL,,Battle Creek,MI,US,42.3,-85.25,290,6,kbtl
KBTM,BTM,,Butte/Silver Bow,MT,US,45.96,-112.5,1688,6,kbtm
KBTR,BTR,,Baton Rouge,LA,US,30.54,-91.15,21,4,kbtr
KBTV,BTV,72617,Burlington Intl,VT,US,44.48,-73.15,105,3,kbtv
KBUF,BUF,72528,Buffalo Intl,NY,US,42.94,-78.73,211,0,kbuf
KBUR,BUR,72288,Burbank-Glendale-Pasadena,CA,US,34.2,-118.36,217,6,kbur
KBVI,BVI,,Beaver County,PA,US,40.76,-80.33,382,6,kbvi
KBVX,BVX,,Batesville,AR,US,35.73,-91.65,141,7,kbvx
KBVY,BVY,,Beverly Muni,MA,US,42.58,-70.92,28,7,kbvy
KBWG,BWG,,Bowling Green,KY,US,36.96,-86.42,168,4,kbwg
KBWI,BWI,72406,Baltimore/Washington Intl,MD,US,39.19,-76.67,59,3,kbwi
KBYI,BYI,,Burley,ID,US,42.54,-113.77,1264,6,kbyi
KBZN,BZN,,Bozeman,MT,US,45.79,-111.15,1361,4,kbzn
KCAD,CAD,,Cadillac,MI,US,44.29,-85.42,398,7,kcad
KCAE,CAE,72310,Columbia,SC,US,33.96,-81.12,70,3,kcae
KCAK,CAK,72521,Akron-Canton Rgnl,OH,US,40.93,-81.43,377,6,kcak
KCAR,CAR,72712,Caribou,ME,US,46.88,-68.02,191,0,kcar
KCDC,CDC,,Cedar City Rgnl,UT,US,37.7,-113.1,1714,4,kcdc
KCDR,CDR,,Chadron,NE,US,42.84,-103.08,1010,6,kcdr
KCDS,CDS,,Childress Muni,TX,US,34.4275,-100.284,594,3,kcds
KCEC,CEC,,Crescent City,CA,US,41.79,-124.24,17,6,kcec
KCEF,CEF,74491,Chicopee,MA,US,42.21,-72.53,75,7,kcef
KCGI,CGI,,Cape Girardeau,MO,US,37.23,-89.58,102,6,kcgi
KCGX,CGX,,Chicago/Meigs,IL,US,41.88,-87.62,181,7,kcgx
KCHA,CHA,72324,Chattanooga,TN,US,35.04,-85.2,210,4,kcha
KCHH,CHH,74494,Chatham,MA,US,41.68,-69.97,16,8,kchh
KCHO,CHO,,Charlottesville,VA,US,38.14,-78.45,192,6,kcho
KCHS,CHS,72208,Charleston AFB,SC,US,32.91,-80.03,13,1,kchs
KCIC,CIC,72497,Chico,CA,US,39.79,-121.85,73,7,kcic
KCID,CID,72545,Cedar Rapids Muni,IA,US,41.89,-91.7,264,4,kcid
KCIU,CIU,,Chippewa,MI,US,46.26,-84.47,244,7,kciu
KCKB,CKB,,Clarksburg/Benedum,WV,US,39.29,-80.23,360,4,kckb
KCKL,CKL,,Centreville,AL,US,32.91,-87.25,140,8,kckl
KCLE,CLE,72524,Cleveland/Hopkins,OH,US,41.43,-81.87,233,3,kcle
KCLL,CLL,,College Station,TX,US,30.58,-96.37,96,4,kcll
KCLM,CLM,,Port Angeles,WA,US,48.12,-123.5,85,6,kclm
KCLT,CLT,72314,Charlotte/Douglas Intl,NC,US,35.21,-80.94,220,4,kclt
KCMH,CMH,72428,Port Columbus Intl,OH,US,40.01,-82.88,247,4,kcmh
KCMI,CMI,,Champaign/Urbana,IL,US,40.04,-88.28,228,6,kcmi
KCMX,CMX,72744,Houghton,MI,US,47.18,-88.5,326,6,kcmx
KCNK,CNK,72458,Concordia,KS,US,39.55,-97.65,447,7,kcnk
KCNM,CNM,,Carlsbad,NM,US,32.34,-104.27,985,6,kcnm
KCNU,CNU,,Chanute,KS,US,37.68,-95.48,297,6,kcnu
KCOD,COD,72670,Cody Muni,WY,US,44.53,-109.02,1553,3,kcod
KCOE,COE,,Coeur d'Alene,ID,US,47.78,-116.82,707,4,kcoe
KCON,CON,72605,Concord Muni,NH,US,43.21,-71.5,103,6,kcon
KCOS,COS,72466,Colorado Springs,CO,US,38.83,-104.72,1856,3,kcos
KCOU,COU,72445,Columbia Rgnl,MO,US,38.83,-92.22,271,4,kcou
KCPR,CPR,72569,Casper,WY,US,42.93,-106.47,1621,6,kcpr
KCRE,CRE,,North Myrtle Beach,SC,US,33.81,-78.72,10,6,kcre
KCRP,CRP,72251,Corpus Christi Intl,TX,US,27.77,-97.5,14,2,kcrp
KCRQ,CRQ,,Carlsbad,CA,US,33.14,-117.28,99,6,kcrq
KCRW,CRW,72414,Charleston,WV,US,38.38,-81.6,309,6,kcrw
KCSG,CSG,,Columbus,GA,US,32.53,-84.93,135,6,kcsg
KCSM,CSM,,Clinton/Clinton-Sherman,OK,US,35.36,-99.2,588,7,kcsm
KCSV,CSV,,Crossville,TN,US,35.96,-85.08,570,6,kcsv
KCTB,CTB,,Cut Bank,MT,US,48.61,-112.37,1175,4,kctb
KCVG,CVG,72421,Cincinnati,OH,US,39.05,-84.67,269,0,kcvg
KCXO,CXO,,Conroe/Montgomery Co,TX,US,30.36,-95.41,75,8,kcxo
KCYS,CYS,72564,Cheyenne/Warren,WY,US,41.16,-104.82,1868,3,kcys
KDAB,DAB,,Daytona Beach,FL,US,29.18,-81.05,9,3,kdab
,,,kdaf,,,44.06,-90.04,279,7,kdaf
KDAG,DAG,,Daggett,CA,US,34.88,-116.78,587,6,kdag
KDAL,DAL,72258,Dallas/Love,TX,US,32.86,-96.85,158,1,kdal
KDAN,DAN,,Danville,VA,US,36.58,-79.33,175,6,kdan
KDAY,DAY,72429,Dayton Intl,OH,US,39.91,-84.2,305,4,kday
KDBQ,DBQ,72547,Dubuque Muni,IA,US,42.41,-90.7,326,4,kdbq
KDCA,DCA,72405,Washington/National,VA,US,38.86,-77.03,18,1,kdca
KDDC,DDC,72451,Dodge City,KS,US,37.78,-99.97,789,0,kddc
KDEC,DEC,,Decatur,IL,US,39.84,-88.87,207,4,kdec
KDEN,DEN,72565,Denver Intl,CO,US,39.8466,-104.656,1640,0,kden
KDET,DET,,Detroit City,MI,US,42.43,-83.02,190,3,kdet
KDFW,DFW,72259,Dallas/Ft Worth,TX,US,32.91,-97.03,174,0,kdfw
KDHN,DHN,,Dothan,AL,US,31.32,-85.45,113,6,kdhn
KDHT,DHT,,Dalhart,TX,US,36.03,-102.55,1217,6,kdht
KDIK,DIK,,Dickinson,ND,US,46.79,-102.8,788,6,kdik
KDLH,DLH,72745,Duluth Intl,MN,US,46.84,-92.18,435,2,kdlh
KDLS,DLS,,The Dalles,OR,US,45.62,-121.15,71,3,kdls
KDMN,DMN,,Deming,NM,US,32.26,-107.7,1311,6,kdmn
KDPA,DPA,,Chicago/DuPage,IL,US,41.93,-88.25,231,6,kdpa
KDRA,DRA,72387,Mercury,NV,US,36.62,-116.02,1006,5,kdra
KDRO,DRO,,Dur-La Plata,CO,US,37.16,-107.75,2035,4,kdro
KDRT,DRT,72261,Del Rio Intl,TX,US,29.38,-100.92,313,2,kdrt
KDSM,DSM,72546,Des Moines Intl,IA,US,41.54,-93.65,295,2,kdsm
KDTW,DTW,72537,Detroit Metro,MI,US,42.23,-83.33,195,1,kdtw
KDUG,DUG,,Douglas,AZ,US,31.45,-109.6,1265,6,kdug
KDUJ,DUJ,,Dubois,PA,US,41.19,-78.9,554,6,kduj
KEAT,EAT,,Wenatchee,WA,US,47.41,-120.2,377,6,keat
KEAU,EAU,,Eau Claire,WI,US,44.88,-91.48,276,4,keau
KECG,ECG,,Elizabeth City/Muni,NC,US,36.26,-76.18,11,6,kecg
KEED,EED,72380,Needles,CA,US,34.78,-114.62,302,6,keed
KEET,EET,,Alabaster/Shelby Co,AL,US,33.18,-86.78,173,3,keet
KEGE,EGE,,Eagle,CO,US,39.66,-106.92,1993,6,kege
KEKN,EKN,72417,Elkins,WV,US,38.89,-79.85,603,4,kekn
KEKO,EKO,,Elko,NV,US,40.84,-115.78,1547,3,keko
KELD,ELD,,El Dorado,AR,US,33.23,-92.8,81,6,keld
KELM,ELM,,Elmira,NY,US,42.18,-76.9,302,6,kelm
KELN,ELN,,Ellensburg/Bowers Field,WA,US,47.03,-120.53,519,7,keln
KELO,ELO,,Ely,MN,US,47.91,-91.82,443,7,kelo
KELP,ELP,72270,El Paso Intl,TX,US,31.8,-106.4,1197,2,kelp
KELY,ELY,72486,Ely,NV,US,39.29,-114.85,1906,3,kely
KEMP,EMP,,Emporia,KS,US,38.34,-96.2,367,7,kemp
KENV,ENV,72581,Wendover AFB,UT,US,40.73,-114.03,1292,4,kenv
KENW,ENW,,Kenosha,WI,US,42.59,-87.94,219,7,kenw
KEPH,EPH,,Ephrata,WA,US,47.33,-119.52,383,6,keph
K47B,47B,,Eastport,ME,US,44.92,-67.0,23,8,kepo
K5T6,5T6,72364,Santa Teresa,NM,US,31.87,-106.7,1251,8,kepz
KERI,ERI,72526,Erie Intl,PA,US,42.08,-80.18,222,4,keri
KERY,ERY,,Newberry,MI,US,46.31,-85.46,265,7,kery
KESC,ESC,72648,Escanaba,MI,US,45.73,-87.08,187,7,kesc
KESF,ESF,,Alexandria,LA,US,31.4,-92.3,28,6,kesf
KEUG,EUG,72693,Eugene,OR,US,44.12,-123.22,114,1,keug
KEVV,EVV,72432,Evansville,IN,US,38.05,-87.53,117,4,kevv
KEWB,EWB,,New Bedford,MA,US,41.69,-70.97,23,7,kewb
KEWN,EWN,,New Bern,NC,US,35.09,-77.05,3,6,kewn
KEWR,EWR,72502,Newark Intl,NJ,US,40.71,-74.17,7,2,kewr
KEYW,EYW,72201,Key West Intl,FL,US,24.55,-81.75,5,2,keyw
KFAM,FAM,,Farmington Rgnl,MO,US,37.76,-90.43,288,6,kfam
KFAR,FAR,72753,Fargo/Hector Field,ND,US,46.91,-96.8,277,1,kfar
KFAT,FAT,72389,Fresno,CA,US,36.78,-119.72,104,2,kfat
KFAY,FAY,,Fayetteville Rgnl,NC,US,34.99,-78.88,55,4,kfay
KFDY,FDY,,Findlay,OH,US,41.03,-83.67,247,6,kfdy
KFKL,FKL,,Franklin,PA,US,41.39,-79.87,469,6,kfkl
KFLG,FLG,72375,Flagstaff,AZ,US,35.14,-111.67,2134,2,kflg
KFLL,FLL,,Fort Lauderdale/Hollywood Intl,FL,US,26.07,-80.15,3,6,kfll
KFLO,FLO,,Florence Rgnl,SC,US,34.19,-79.72,44,6,kflo
KFMH,FMH,,Falmouth,MA,US,41.659,-70.522,40,7,kfmh
KFMN,FMN,,Farmington,NM,US,36.76,-108.23,1685,6,kfmn
KFMY,FMY,,Ft. Myers/Page,FL,US,26.58,-81.87,4,6,kfmy
KFNT,FNT,72637,Flint,MI,US,42.98,-83.73,233,4,kfnt
KFOD,FOD,72549,Fort Dodge,IA,US,42.55,-94.18,355,6,kfod
KFOE,FOE,,Topeka/Forbes,KS,US,38.96,-95.67,320,6,kfoe
KFPR,FPR,,Fort Pierce,FL,US,27.5,-80.37,13,7,kfpr
KFRM,FRM,,Fairmont,MN,US,43.66,-94.42,354,6,kfrm
KFSD,FSD,72651,Sioux Falls,SD,US,43.59,-96.74,436,2,kfsd
KFSM,FSM,72344,Fort Smith Muni,AR,US,35.34,-94.37,140,3,kfsm
KFTW,FTW,,Ft Worth/Meacham,TX,US,32.83,-97.35,214,2,kftw
KFTY,FTY,,Atlanta/Fulton Co-Brown Field,GA,US,33.78,-84.52,263,3,kfty
KFVE,FVE,,Frenchville,ME,US,47.29,-68.32,301,7,kfve
KFVX,FVX,,Farmville,VA,US,37.35,-78.43,125,7,kfvx
KFWA,FWA,72533,Fort Wayne,IN,US,41.01,-85.2,248,3,kfwa
KFXE,FXE,,Fort Lauderdale Executive,FL,US,26.2,-80.17,6,7,kfxe
KFYV,FYV,,Fayetteville,AR,US,36.01,-94.17,379,4,kfyv
KGAG,GAG,,Gage,OK,US,36.3,-99.77,668,6,kgag
KGCC,GCC,72665,Gillette,WY,US,44.36,-105.53,1320,6,kgcc
KGCK,GCK,,Garden City,KS,US,37.94,-100.72,877,4,kgck
KGCN,GCN,72378,Grand Canyon,AZ,US,35.96,-112.15,2016,4,kgcn
KGEG,GEG,72785,Spokane Intl,WA,US,47.64,-117.53,735,1,kgeg
KGFK,GFK,,Grand Forks Intl,ND,US,47.96,-97.18,258,2,kgfk
KGFL,GFL,,Glens Falls,NY,US,43.36,-73.62,103,6,kgfl
KGGG,GGG,72247,Longview,TX,US,32.38,-94.71,107,4,kggg
KGGW,GGW,72768,Glasgow Intl,MT,US,48.21,-106.63,694,2,kggw
KGJT,GJT,72476,Grand Junction,CO,US,39.12,-108.53,1475,2,kgjt
K2G6,2G6,,Meadville,PA,US,41.63,-80.21,386,8,kgkl
KGLD,GLD,72465,Goodland,KS,US,39.38,-101.7,1113,3,kgld
KGLH,GLH,,Greenville,MS,US,33.48,-90.98,45,6,kglh
KGLS,GLS,72242,Galveston,TX,US,29.27,-94.87,6,6,kgls
KGMU,GMU,,Greenville Downtown,SC,US,34.85,-82.35,315,5,kgmu
KGNR,GNR,72619,Greenville Muni,ME,US,45.462,-69.595,427,7,kgnr
KGNV,GNV,,Gainesville,FL,US,29.68,-82.27,45,4,kgnv
KGON,GON,,Groton-New London,CT,US,41.33,-72.05,3,7,kgon
KGPI,GPI,,Kalispell,MT,US,48.3,-114.27,908,6,kgpi
KGPT,GPT,,Gulfport-Biloxi Rgnl,MS,US,30.4,-89.07,14,6,kgpt
KGRB,GRB,72645,Green Bay,WI,US,44.48,-88.13,208,3,kgrb
KGRI,GRI,72552,Grand Island,NE,US,40.98,-98.32,561,6,kgri
KGRK,GRK,,Fort Hood/R Gray,TX,US,31.07,-97.83,309,5,kgrk
KGRR,GRR,72635,Grand Rapids Intl,MI,US,42.89,-85.52,237,3,kgrr
KGSB,GSB,,Seymour-Johnson,NC,US,35.34,-77.97,33,6,kgsb
KGSO,GSO,72317,Greensboro-High Point,NC,US,36.01,-79.95,275,3,kgso
KGSP,GSP,72312,Greenville-Spartanburg,SC,US,34.91,-82.22,287,3,kgsp
KGTF,GTF,72775,Great Falls,MT,US,47.48,-111.35,1119,0,kgtf
KGUC,GUC,,Gunnison,CO,US,38.55,-106.92,2339,6,kguc
KGUP,GUP,,Gallup,NM,US,35.53,-108.78,1971,6,kgup
KGUY,GUY,,Guymon Muni,OK,US,36.69,-101.51,948,7,kguy
KGWO,GWO,,Greenwood,MS,US,33.51,-90.08,44,4,kgwo
KGXA,GXA,,Palmdale,CA,US,34.5666666667,-117.666666667,923,8,kgxa
KGYY,GYY,,Gary,IN,US,41.62,-87.42,180,4,kgyy
KGZH,GZH,,Evergreen,AL,US,31.42,-87.04,78,7,kgzh
KHAT,HAT,72302,Cape Hatteras,NC,US,35.28,-75.55,3,8,khat
KHBG,HBG,,Hattiesburg/Bobby L Chain Muni,MS,US,31.265,-89.253,44,7,khbg
KHBR,HBR,,Hobart,OK,US,35.01,-99.05,473,6,khbr
KHDN,HDN,72571,Hayden,CO,US,40.51,-107.25,2012,6,khdn
KHFD,HFD,,Hartford,CT,US,41.73,-72.65,4,4,khfd
KHIB,HIB,,Hibbing,MN,US,47.39,-92.85,412,3,khib
KHIE,HIE,,Whitefield,NH,US,44.36,-71.53,318,7,khie
KHIO,HIO,,Hillsboro,OR,US,45.54,-122.95,68,6,khio
KHKY,HKY,,Hickory,NC,US,35.76,-81.38,354,6,khky
KHLG,HLG,,Wheeling,WV,US,40.17,-80.65,372,6,khlg
KHLN,HLN,72772,Helena Rgnl,MT,US,46.61,-112.0,1182,4,khln
KHOB,HOB,,Hobbs,NM,US,32.69,-103.2,1115,6,khob
KHON,HON,72654,Huron Rgnl,SD,US,44.39,-98.22,390,6,khon
KHOT,HOT,,Hot Springs,AR,US,34.48,-93.1,162,6,khot
KHOU,HOU,,Houston/Hobby,TX,US,29.65,-95.28,36,3,khou
KHPN,HPN,,White Plains,NY,US,41.08,-73.72,121,6,khpn
KHQM,HQM,,Hoquiam,WA,US,46.98,-123.97,7,4,khqm
KHRL,HRL,,Harlingen,TX,US,26.23,-97.67,10,6,khrl
KHRO,HRO,,Harrison,AR,US,36.28,-93.15,417,6,khro
KHSV,HSV,72323,Huntsville,AL,US,34.66,-86.77,191,4,khsv
KHTH,HTH,,Hawthorne,NV,US,38.55,-118.63,1285,8,khth
KHTS,HTS,72425,Huntington,WV,US,38.38,-82.55,254,3,khts
KHUF,HUF,72437,Terre Haute,IN,US,39.46,-87.3,179,6,khuf
KHUL,HUL,,Houlton,ME,US,46.14,-67.78,150,2,khul
KHUT,HUT,,Hutchinson,KS,US,38.08,-97.87,467,6,khut
KHVN,HVN,,New Haven/Tweed,CT,US,41.28,-72.88,4,7,khvn
KHVR,HVR,72777,Havre,MT,US,48.55,-109.77,787,3,khvr
KHXD,HXD,,Hilton Head Is,SC,US,32.22,-80.7,6,7,khxd
KHYA,HYA,,Hyannis,MA,US,41.68,-70.28,22,6,khya
KHYS,HYS,,Hays,KS,US,38.86,-99.27,609,4,khys
KIAD,IAD,72403,Washington/Dulles,VA,US,38.96,-77.45,93,0,kiad
KIAG,IAG,,Niagara Falls,NY,US,43.11,-78.95,182,4,kiag
KIAH,IAH,72243,Houston Bush Intl,TX,US,29.97,-95.35,36,2,kiah
KICT,ICT,72450,Wichita,KS,US,37.66,-97.43,407,3,kict
KIDA,IDA,,Idaho Falls/Fang,ID,US,43.53,-112.07,1453,6,kida
KIDI,IDI,,Indiana/Stewart,PA,US,40.63,-79.1,429,7,kidi
KILG,ILG,,Wilmington,DE,US,39.68,-75.6,28,4,kilg
KILM,ILM,,Wilmington,NC,US,34.28,-77.92,9,0,kilm
KIMM,IMM,,Immokalee,FL,US,26.4333333333,-81.4,12,8,kimm
KIND,IND,72438,Indianapolis Intl,IN,US,39.73,-86.27,241,2,kind
KINK,INK,,Wink,TX,US,31.79,-103.2,855,6,kink
KINL,INL,72747,International Falls,MN,US,48.58,-93.38,360,1,kinl
KINT,INT,72319,Winston-Salem,NC,US,36.13,-80.22,291,4,kint
KINW,INW,72374,Winslow,AZ,US,35.03,-110.73,1490,4,kinw
KIPL,IPL,,Imperial,CA,US,32.84,-115.57,-17,6,kipl
KIPT,IPT,72514,Williamsport,PA,US,41.26,-76.92,164,6,kipt
KISM,ISM,,Orlando/Kissimmee Muni,FL,US,28.29,-81.437,25,7,kism
KISN,ISN,72767,Williston,ND,US,48.16,-103.6,579,6,kisn
KISO,ISO,,Kinston,NC,US,35.331,-77.609,29,7,kiso
KISP,ISP,,Islip,NY,US,40.8,-73.1,43,4,kisp
KITH,ITH,,Ithaca,NY,US,42.48,-76.47,335,6,kith
KIWD,IWD,,Ironwood,MI,US,46.54,-90.13,375,7,kiwd
KIXA,IXA,,Roanoke Rapids,NC,US,36.33,-77.635,44,8,kixa
KJAC,JAC,,Jackson,WY,US,43.61,-110.73,1961,6,kjac
KJAN,JAN,72235,Jackson,MS,US,32.33,-90.08,91,3,kjan
KJAX,JAX,72206,Jacksonville Intl,FL,US,30.4941,-81.6879,10,0,kjax
KJBR,JBR,,Jonesboro Muni,AR,US,35.83,-90.65,79,6,kjbr
KJFK,JFK,74486,New York/Kennedy Intl,NY,US,40.66,-73.78,9,1,kjfk
KJHW,JHW,,Jamestown,NY,US,42.16,-79.25,525,6,kjhw
KJKL,JKL,,Jackson,KY,US,37.58,-83.32,416,5,kjkl
KJLN,JLN,,Joplin,MO,US,37.152,-94.495,299,6,kjln
KJMR,JMR,,Mora Muni,MN,US,45.89,-93.27,309,7,kjmr
KJMS,JMS,,Jamestown,ND,US,46.93,-98.68,455,6,kjms
KJST,JST,,Johnstown,PA,US,40.33,-78.83,694,6,kjst
KJXN,JXN,,Jackson,MI,US,42.27,-84.47,305,6,kjxn
,,,kkl,,,40.2,-92.6,272,7,kkl
KLAF,LAF,,Lafayette/Purdue,IN,US,40.43,-86.93,182,4,klaf
KLAN,LAN,72539,Lansing,MI,US,42.78,-84.6,264,4,klan
KLAR,LAR,,Laramie,WY,US,41.33,-105.68,2216,6,klar
KLAS,LAS,72386,Las Vegas/McCarran,NV,US,36.09,-115.17,636,2,klas
KLAX,LAX,72295,Los Angeles Intl,CA,US,33.94,-118.4,46,0,klax
KLBB,LBB,72267,Lubbock Intl,TX,US,33.6658,-101.823,993,0,klbb
KLBE,LBE,,Latrobe,PA,US,40.29,-79.4,361,6,klbe
KLBF,LBF,72562,North Platte,NE,US,41.14,-100.68,847,3,klbf
KLBX,LBX,,Angleton-Lk Jackson/Brazoria Co,TX,US,29.12,-95.47,6,7,klbx
,,,klcb,,,29.22,-114.28,701,7,klcb
KLCH,LCH,72240,Lake Charles Muni,LA,US,30.12,-93.22,4,3,klch
KLCK,LCK,,Rickenbacker AFB,OH,US,39.83,-82.93,227,7,klck
KLDM,LDM,,Ludington,MI,US,43.96,-86.41,197,7,kldm
KDLN,DLN,,Dillon,MT,US,45.25,-112.55,1597,6,kldn
KLEB,LEB,72611,Lebanon Muni,NH,US,43.63,-72.3,171,6,kleb
KLEE,LEE,,Leesburg Muni,FL,US,28.82,-81.81,23,7,klee
KLEW,LEW,,Auburn-Lewiston,ME,US,44.05,-70.29,88,7,klew
KLEX,LEX,72422,Lexington,KY,US,38.05,-84.6,300,4,klex
KLFK,LFK,,Lufkin,TX,US,31.23,-94.75,88,6,klfk
KLFT,LFT,,Lafayette Rgnl,LA,US,30.2,-91.99,11,6,klft
KLGA,LGA,72503,New York/La Guardia,NY,US,40.78,-73.88,11,1,klga
KLGB,LGB,72297,Long Beach,CA,US,33.83,-118.15,10,6,klgb
PALG,KLG,,Kalskag,AK,US,61.54,-160.34,17,7,klg
KLGU,LGU,,Logan-Cache,UT,US,41.79,-111.85,1355,6,klgu
KLIT,LIT,,Little Rock/Adams,AR,US,34.73,-92.23,79,0,klit
KLKN,LKN,72582,Elko/WFO,NV,US,40.8666666667,-115.716666667,1608,8,klkn
KLMT,LMT,,Klamath Falls,OR,US,42.16,-121.73,1246,6,klmt
KLND,LND,72576,Lander,WY,US,42.83,-108.73,1694,6,klnd
KLNK,LNK,72551,Lincoln Muni,NE,US,40.86,-96.75,364,3,klnk
KLNS,LNS,,Lancaster,PA,US,40.12,-76.3,125,7,klns
KLOL,LOL,72580,Lovelock,NV,US,40.08,-118.55,1189,6,klol
KLOZ,LOZ,72329,London,KY,US,37.09,-84.04,362,6,kloz
KLRD,LRD,72252,Laredo Intl,TX,US,27.54,-99.47,155,3,klrd
KLRU,LRU,,Las Cruces,NM,US,32.289,-106.922,1358,7,klru
KLSE,LSE,72643,La Crosse Muni,WI,US,43.88,-91.25,199,6,klse
KLUK,LUK,,Cincinnati/Lunken,OH,US,39.1,-84.42,155,1,kluk
KLVS,LVS,,Las Vegas,NM,US,35.66,-105.15,2091,3,klvs
KLWB,LWB,,Lewisburg,WV,US,37.88,-80.4,702,6,klwb
KLWM,LWM,,Lawrence,MA,US,42.73,-71.12,54,7,klwm
KLWS,LWS,72783,Lewiston,ID,US,46.39,-117.02,438,6,klws
KLWT,LWT,,Lewiston,MT,US,47.05,-109.45,1270,6,klwt
KLYH,LYH,72410,Lynchburg,VA,US,37.34,-79.2,295,6,klyh
KLZK,LZK,72340,North Little Rock,AR,US,34.84,-92.25,173,8,klzk
KMAF,MAF,72265,Midland Rgnl,TX,US,31.933,-102.2,874,5,kmaf
KMBL,MBL,,Manistee/Blacker,MI,US,44.28,-86.25,189,7,kmbl
KMBS,MBS,,Saginaw,MI,US,43.53,-84.08,202,6,kmbs
KMCB,MCB,,McComb,MS,US,31.18,-90.47,124,6,kmcb
KMCE,MCE,,Merced Muni,CA,US,37.29,-120.52,47,6,kmce
KMCI,MCI,72446,Kansas City Intl,MO,US,39.33,-94.72,320,0,kmci
KMCN,MCN,72217,Macon,GA,US,32.71,-83.65,109,3,kmcn
KMCO,MCO,72205,Orlando Jetport,FL,US,28.43,-81.32,29,2,kmco
KMCW,MCW,,Mason City,IA,US,43.16,-93.33,369,6,kmcw
KIMS,IMS,,Madison,IN,US,38.83,-85.42,266,8,kmdn
KMDT,MDT,,Harrisburg-Middletown,PA,US,40.21,-76.77,95,6,kmdt
KMDW,MDW,72534,Chicago/Midway,IL,US,41.79,-87.75,188,1,kmdw
KMEI,MEI,72234,Meridian,MS,US,32.34,-88.75,89,6,kmei
KMEM,MEM,72334,Memphis Intl,TN,US,35.04,-89.98,86,2,kmem
KMFD,MFD,,Mansfield,OH,US,40.83,-82.52,395,6,kmfd
KMFE,MFE,,McAllen,TX,US,26.18,-98.24,38,6,kmfe
KMFR,MFR,72597,Medford,OR,US,42.38,-122.87,396,0,kmfr
KMGM,MGM,72226,Montgomery,AL,US,32.3,-86.4,63,4,kmgm
KMGW,MGW,,Morgantown,WV,US,39.64,-79.92,378,3,kmgw
KMHE,MHE,,Mitchell Muni,SD,US,43.77,-98.04,397,7,kmhe
KMHK,MHK,,Manhattan,KS,US,39.16,-96.67,317,4,kmhk
KMHR,MHR,,Sacramento Mather Ap,CA,US,38.5553,-121.297,29,7,kmhr
KMHT,MHT,,Manchester,NH,US,42.94,-71.43,81,6,kmht
KMHV,MHV,,Mojave,CA,US,35.059,-118.151,849,7,kmhv
KMHX,MHX,72305,Morehead/Newport,NC,US,34.7666666667,-76.8666666667,9,8,kmhx
KMIA,MIA,,Miami Intl,FL,US,25.82,-80.28,3,0,kmia
KMIB,MIB,,Minot AFB,ND,US,48.43,-101.35,508,6,kmib
KMIV,MIV,,Millville Muni,NJ,US,39.37,-75.07,23,6,kmiv
KMKC,MKC,,Kansas City Downtown,MO,US,39.12,-94.6,227,1,kmkc
KMKE,MKE,,Milwaukee/Mitchell,WI,US,42.96,-87.9,206,3,kmke
KMKG,MKG,72636,Muskegon County,MI,US,43.18,-86.27,191,4,kmkg
KMKL,MKL,,Jackson,TN,US,35.61,-88.92,128,6,kmkl
KMKX,MKX,72640,Milwaukee/WFO,WI,US,42.9666666667,-88.55,292,8,kmkx
KMLB,MLB,72204,Melbourne,FL,US,28.11,-80.63,11,4,kmlb
KMLC,MLC,,McAlester,OK,US,34.89,-95.78,232,6,kmlc
KMLI,MLI,72544,Moline/Quad City,IL,US,41.46,-90.52,184,6,kmli
KMLS,MLS,74230,Miles City,MT,US,46.44,-105.87,801,4,kmls
KMLT,MLT,,Millinocket,ME,US,45.66,-68.68,123,6,kmlt
KMLU,MLU,,Monroe Regnl,LA,US,32.51,-92.04,29,6,kmlu
KMMU,MMU,,Morristown Muni,NJ,US,40.799,-74.415,57,7,kmmu
KMNM,MNM,,Menominee,MI,US,45.12,-87.63,191,7,kmnm
KMOB,MOB,72223,Mobile/Bates Field,AL,US,30.68,-88.25,63,3,kmob
KMOP,MOP,,Mount Pleasant Muni,MI,US,43.62,-84.74,230,7,kmop
KMOT,MOT,,Minot Intl,ND,US,48.28,-101.28,519,6,kmot
KMPV,MPV,,Montpelier,VT,US,44.21,-72.57,343,4,kmpv
KMQT,MQT,72743,Marquette,MI,US,46.54,-87.57,430,4,kmqt
KMRB,MRB,,Martinsburg,WV,US,39.41,-77.98,164,4,kmrb
KMRY,MRY,,Monterey Peninsula,CA,US,36.59,-121.84,66,2,kmry
KMSL,MSL,,Muscle Shoals,AL,US,34.75,-87.61,164,6,kmsl
KMSN,MSN,72641,Madison,WI,US,43.14,-89.33,261,4,kmsn
