icao,iata,synop,name,state,country,lat,lon,elev,priority,srcid
CYVQ,YVQ,71043,Norman Wells,NT,CA,65.28,-126.8,74,5,YVQ
CWLT,WLT,71082,Alert,NU,CA,82.5,-62.34,63,5,WLT
CYBK,YBK,71926,Baker Lake,NU,CA,64.3,-96.0,18,5,YBK
CYCB,YCB,71925,Cambridge Bay,NU,CA,69.1,-105.1,27,5,YCB
CYZS,YZS,71915,Coral Harbour,NU,CA,64.2,-83.37,64,5,YZS
CWEU,,71917,Eureka,NU,CA,80.0,-85.93,10,5,
CYFB,YFB,71909,Frobisher/Iqaluit,NU,CA,63.76,-68.54,34,5,YFB
CYUX,,71081,Hall Beach,NU,CA,68.79,-81.25,8,5,
CYRB,YRB,71924,Resolute,NU,CA,74.72,-94.95,67,5,YRB
CYMO,YMO,71836,Moosonee,ON,CA,51.289,-80.614,10,5,YMO
CWPL,WPL,71845,Pickle Lake,ON,CA,51.48,-90.2,373,5,WPL
CYPH,YPH,71907,Inukjuak,QB,CA,58.46,-78.12,3,5,YPH
CYVP,YVP,71906,Kuujjuaq,QB,CA,58.11,-68.42,60,5,YVP
CYAH,YAH,71823,La Grande Iv,QB,CA,53.76,-73.67,306,5,YAH
CWMW,WMW,71722,Maniwaki,QB,CA,46.39,-75.96,170,8,WMW
CYZV,YZV,71811,Sept Iles,QB,CA,50.23,-66.27,55,5,YZV
CYXE,YXE,71866,Saskatoon,SK,CA,52.18,-106.7,504,5,YXE
CYXY,YXY,71964,Whitehorse,YK,CA,60.73,-135.07,703,5,YXY
MMUN,CUN,76595,Cancun Intl,,MX,21.03,-86.87,10,1,CUN
MMCU,CUU,76225,Chihuahua Intl,,MX,28.7,-105.97,1372,1,76225
MMGL,GDL,,Guadalajara/Don Miguel,,MX,20.52,-103.32,1528,5,GDL
MMGM,GYM,,Guaymas,,MX,27.97,-110.93,20,5,GYM
MMGD,GUD,76151,Isla Guadalupe,,MX,29.1666666667,-118.316666667,25,8,GUD
MMSC,SOC,76723,Isla Socorro,,MX,18.7166666667,-110.95,35,8,SOC
MMLP,LAP,,La Paz,,MX,24.07,-110.37,21,1,LAP
MMZO,ZLO,,Manzanillo,,MX,19.15,-104.57,8,5,ZLO
MMMZ,MZT,,Mazatlan/Gen Buelna,,MX,23.17,-106.27,10,5,MZT
MMMD,MID,76644,Merida,,MX,20.98,-89.65,10,5,MID
MMMX,MEX,,Mexico City/Licenci,,MX,19.43,-99.1,2238,1,MEX
MMAN,MAN,76394,Monterrey,,MX,25.87,-100.23,448,5,MAN
MMTC,TRC,76382,Torreon,,MX,25.53,-103.45,1124,5,TRC
MMVR,VER,76692,Veracruz,,MX,19.15,-96.18,16,7,VER
MMZC,ZCL,,Zacatecas,,MX,22.9,-102.68,2177,4,ZCL
PGAC,,91212,Taguac,GU,US,13.55,144.816666667,111,8,
PKMJ,,91376,Majuro,MH,US,7.08,171.38,3,5,
TJSJ,SJU,78526,San Juan,PR,US,18.43,-66.0,21,5,SJU
K1Y7,1Y7,74004,Yuma,AZ,US,32.85,-114.4,231,8,1Y7
KVPS,VPS,72221,Eglin AFB,FL,US,30.48,-86.53,26,6,VPS
,,76405,La Paz,,MX,24.1666666667,-110.3,18,8,76405
